,persona 1,persona 2,label,sentiment,date,original_index
2685,vlado mirosevic,gabriel boric,ceremony,positive,Unknown,659
2686,checho hirante,sebastián piñera,criticizes,negative,Unknown,660
2687,gael yeomans,sebastián piñera,accuses,negative,Unknown,660
2688,leonardo soto,sebastián piñera,accuses,negative,Unknown,660
2689,gabriel silber,sebastián piñera,accuses,negative,Unknown,660
2690,jorge gálvez,sebastián piñera,defends,positive,Unknown,660
2691,antonia orellana,gonzalo de la carrera,criticism,negative,Unknown,661
2692,antonia orellana,izkia siches,support,positive,Unknown,661
2693,antonia orellana,marcela riquelme,support,positive,Unknown,661
2694,antonia orellana,alexis sepulveda,support,positive,Unknown,661
2695,gonzalo de la carrera,alexis sepulveda,aggression,negative,Unknown,661
2696,cristobal urruticoechea,gonzalo de la carrera,expulsion,negative,Unknown,661
2697,karol cariola,sergio bobadilla,dispute,negative,Unknown,662
2698,sergio bobadilla,karol cariola,dispute,negative,Unknown,662
2699,carolina marzán,juan santana,support,positive,Unknown,663
2700,helia molina,juan santana,support,positive,Unknown,663
2701,maite orsini,juan santana,support,positive,Unknown,663
2702,marisela santibáñez,juan santana,support,positive,Unknown,663
2703,gael yeomans,juan santana,support,positive,Unknown,663
2704,tomás de rementería,juan santana,support,positive,Unknown,663
2705,andrés giordano,juan santana,support,positive,Unknown,663
2706,raul soto,gabriel boric,discussed,neutral,Unknown,664
2707,katherine martorell,gabriel boric,discussed,neutral,Unknown,664
2708,gabriel boric,raul soto,indulted,negative,Unknown,664
2709,gabriel boric,marcela rios,dismissed,negative,Unknown,664
2710,gabriel boric,matias meza-lopehandia,dismissed,negative,Unknown,664
2711,camila vallejo,gabriel boric,rejected,negative,Unknown,664
2712,gabriel boric,sebastián piñera,successor,neutral,Unknown,665
2713,gabriel boric,maría candelaria acevedo,opposition,negative,Unknown,665
2714,gabriel boric,pamela jiles,opposition,negative,Unknown,665
2715,gabriel boric,lorena pizarro,opposition,negative,Unknown,665
2716,gabriel boric,carlos bianchi,abstention,neutral,Unknown,665
2717,sebastián piñera,gabriel boric,predecessor,neutral,Unknown,665
2718,yovana ahumada,andrés allamand,accusation,negative,Unknown,666
2719,roberto arroyo,andrés allamand,accusation,negative,Unknown,666
2720,karen medina,andrés allamand,accusation,negative,Unknown,666
2721,rubén oyarzo,andrés allamand,accusation,negative,Unknown,666
2722,víctor pino,andrés allamand,accusation,negative,Unknown,666
2723,francisco pulgar,andrés allamand,accusation,negative,Unknown,666
2724,gaspar rivas,andrés allamand,accusation,negative,Unknown,666
2725,andrés allamand,yovana ahumada,defense,positive,Unknown,666
2726,andrés allamand,roberto arroyo,defense,positive,Unknown,666
2727,andrés allamand,karen medina,defense,positive,Unknown,666
2728,andrés allamand,rubén oyarzo,defense,positive,Unknown,666
2729,andrés allamand,víctor pino,defense,positive,Unknown,666
2730,andrés allamand,francisco pulgar,defense,positive,Unknown,666
2731,andrés allamand,gaspar rivas,defense,positive,Unknown,666
2732,eric aedo,giorgio jackson,accuses,negative,Unknown,667
2733,andrés jouannet,catalina pérez,criticizes,negative,Unknown,668
2734,andrés jouannet,bárbara briceño,discusses,neutral,Unknown,668
2735,gabriel boric,maurio ojeda,meeting,positive,Unknown,669
2736,gabriel boric,gloria naveillán,meeting,positive,Unknown,669
2737,gabriel boric,miguel mellado,meeting,positive,Unknown,669
2738,gabriel boric,ericka ñanco,meeting,positive,Unknown,669
2739,gabriel boric,henry leal,meeting,positive,Unknown,669
2740,henry leal,gabriel boric,commitment,positive,Unknown,669
2741,claudio narea,pamela jiles,criticizes,negative,Unknown,670
2742,claudio narea,pablo maltés,criticizes,negative,Unknown,670
2743,pamela jiles,claudio narea,attacked,negative,Unknown,670
2744,pablo maltés,claudio narea,attacked,negative,Unknown,670
2745,cristian araya,salvador allende,apology,negative,Unknown,671
2746,daniel manouchehri,salvador allende,reflection,positive,Unknown,671
2747,javier soto,daniela serrano,attacked,negative,Unknown,672
2748,javier soto,marcela riquelme,attacked,negative,Unknown,672
2749,javier soto,marisela santibáñez,commented,negative,Unknown,672
2750,consuelo veloso,javier soto,criticized,negative,Unknown,672
2751,daniel andrade,catalina pérez,ex-partner,neutral,Unknown,674
2752,marisela santibáñez,clara sagardía,alliance,positive,Unknown,675
2753,marisela santibáñez,jorge durán,neutral,neutral,Unknown,675
2754,clara sagardía,marisela santibáñez,alliance,positive,Unknown,675
2755,clara sagardía,jorge durán,neutral,neutral,Unknown,675
2756,jorge durán,marisela santibáñez,neutral,neutral,Unknown,675
2757,jorge durán,clara sagardía,neutral,neutral,Unknown,675
2758,karol cariola,luis sanchez,collaborate,positive,Unknown,676
2759,karol cariola,andres longton,collaborate,positive,Unknown,676
2760,karol cariola,diego schalper,collaborate,positive,Unknown,676
2761,karol cariola,jorge alessandri,collaborate,positive,Unknown,676
2762,karol cariola,gustavo benavente,collaborate,positive,Unknown,676
2763,karol cariola,miguel angel calisto,collaborate,positive,Unknown,676
2764,karol cariola,catalina perez,collaborate,positive,Unknown,676
2765,karol cariola,marcos ilabaca,collaborate,positive,Unknown,676
2766,karol cariola,raul leiva,collaborate,positive,Unknown,676
2767,karol cariola,leonardo soto,collaborate,positive,Unknown,676
2768,karol cariola,gonzalo winter,collaborate,positive,Unknown,676
2769,karol cariola,pamela jiles,collaborate,positive,Unknown,676
2770,constanza santa maría,giorgio jackson,interview,neutral,Unknown,677
2771,constanza santa maría,mario carrera guerrero,interview,neutral,Unknown,677
2772,matías del río,giorgio jackson,interview,neutral,Unknown,677
2773,matías del río,mario carrera guerrero,interview,neutral,Unknown,677
2774,constanza santa maría,guillermo ramírez,panel,neutral,Unknown,677
2775,constanza santa maría,paulina vodanovic,panel,neutral,Unknown,677
2776,constanza santa maría,gael yeomans,panel,neutral,Unknown,677
2777,constanza santa maría,diego schalper,panel,neutral,Unknown,677
2778,francisco undurraga,marco antonio ávila,reject,negative,Unknown,678
2779,francisco undurraga,jorge guzmán,associate,neutral,Unknown,678
2780,diego schalper,francisco undurraga,criticize,negative,Unknown,678
2781,jorge guzmán,francisco undurraga,support,neutral,Unknown,678
2782,jorge duran,pamela jiles,collaboration,neutral,Unknown,679
2783,jorge duran,jorge duran,self,neutral,Unknown,679
2784,pamela jiles,pamela jiles,self,neutral,Unknown,679
2785,maria luisa cordero,carmen hertz,accusation,negative,Unknown,680
2786,maria luisa cordero,lorena pizarro,accusation,negative,Unknown,680
2787,maria luisa cordero,maria candelaria,accusation,negative,Unknown,680
2788,carmen hertz,maria luisa cordero,response,negative,Unknown,680
2789,carmen hertz,giorgio jackson,accusation,negative,Unknown,680
2790,giorgio jackson,jaime naranjo,gift,positive,Unknown,681
2791,jaime naranjo,sebastián piñera,accusation,negative,Unknown,681
2792,gabriel boric,giorgio jackson,contact,neutral,Unknown,681
2793,chiara barchiesi,lorena pizarro,conflict,negative,Unknown,682
2794,lorena pizarro,chiara barchiesi,confrontation,negative,Unknown,682
2795,cristian labbé,chiara barchiesi,mediation,neutral,Unknown,682
2796,cristian labbé,lorena pizarro,mediation,neutral,Unknown,682
2797,camila flores,percy marin,mother,positive,Unknown,683
2798,camila flores,pamela jiles,paired,neutral,Unknown,683
2799,juan antonio coloma,cristina bravo,aggression,negative,Unknown,684
2800,cristina bravo,juan antonio coloma,victim,negative,Unknown,684
2801,sebastián piñera,juan antonio coloma,association,neutral,Unknown,684
2802,claudia mix,juan antonio coloma,criticism,negative,Unknown,684
2803,felipe camaño,mario marcel,denounced,negative,Unknown,685
2804,eric aedo,felipe camaño,clarified,positive,Unknown,685
2805,mario marcel,eric aedo,called,neutral,Unknown,685
2806,johannes kaiser,juan irarrázaval,assistance,positive,Unknown,686
2807,jaime naranajo,sebastián piñera,opposition,negative,Unknown,686
2808,alvaro elizalde,ana lya uriarte,invites,positive,Unknown,687
2809,raul soto,ana lya uriarte,invites,positive,Unknown,687
2810,paulina vodanovic,alvaro elizalde,member_of,positive,Unknown,687
2811,marcos ilabaca,paulina vodanovic,member_of,positive,Unknown,687
2812,jose miguel insulza,paulina vodanovic,member_of,positive,Unknown,687
2813,cristian tapia,jaime quintana,member_of,positive,Unknown,687
2814,guillermo teillier,boris barrera,member_of,positive,Unknown,687
2815,juan ignacio latorre,catalina perez,member_of,positive,Unknown,687
2816,gonzalo winter,gael yeomans,member_of,positive,Unknown,687
2817,diego ibanez,gonzalo winter,member_of,positive,Unknown,687
2818,marcos velarde,emilia schneider,member_of,positive,Unknown,687
2819,patricio morales,vlado mirosevic,member_of,positive,Unknown,687
2820,andrés longton,raúl leiva,discuss,neutral,Unknown,688
2821,andrés longton,karol cariola,support,positive,Unknown,688
2822,andrés longton,rené alinco,oppose,negative,Unknown,688
2823,raúl leiva,karol cariola,support,positive,Unknown,688
2824,raúl leiva,rené alinco,oppose,negative,Unknown,688
2825,josé miguel bernucci,andrés longton,analyze,neutral,Unknown,688
2826,josé miguel bernucci,raúl leiva,analyze,neutral,Unknown,688
2827,maite orsini,gonzalo de la carrera,confrontation,negative,Unknown,689
2828,gonzalo de la carrera,maite orsini,request,neutral,Unknown,689
2829,daniella cicardini,daniel manouchehri,collaborates,positive,Unknown,690
2830,nelson venegas,gonzalo de la carrera,denounce,negative,Unknown,691
2831,marisela santibáñez,gonzalo de la carrera,report,negative,Unknown,691
2832,nelson venegas,marisela santibáñez,collaborate,positive,Unknown,691
2833,francisco undurraga,gonzalo de la carrera,disrespect,negative,Unknown,692
2834,gonzalo de la carrera,francisco undurraga,response,neutral,Unknown,692
2835,maria luisa cordero,maite orsini,accusation,negative,Unknown,693
2836,maria luisa cordero,jorge valdivia,mention,neutral,Unknown,693
2837,maite orsini,maria luisa cordero,conflict,negative,Unknown,693
2838,vlado mirosevic,karol cariola,partner,positive,Unknown,694
2839,vlado mirosevic,michelle bachelet,admiration,positive,Unknown,694
2840,tomás de rementería,coloma,criticizes,negative,Unknown,695
2841,tomás de rementería,pamela jiles,criticizes,negative,Unknown,695
2842,jose antonio kast,johannes kaiser,rejects,negative,Unknown,696
2843,jose antonio kast,emilia schneider,defends,positive,Unknown,696
2844,johannes kaiser,emilia schneider,attacks,negative,Unknown,696
2845,paulina vodanovic,álvaro elizalde,propose,positive,Unknown,697
2846,camilo escalona,paulina vodanovic,vote,positive,Unknown,697
2847,daniella cicardini,paulina vodanovic,vote,positive,Unknown,697
2848,alfonso de urresti,paulina vodanovic,vote,positive,Unknown,697
2849,arturo barrios,paulina vodanovic,vote,positive,Unknown,697
2850,eduardo bermúdez,paulina vodanovic,vote,positive,Unknown,697
2851,fanny pollarolo,paulina vodanovic,vote,positive,Unknown,697
2852,isadora venegas,paulina vodanovic,vote,positive,Unknown,697
2853,leonardo soto,paulina vodanovic,vote,positive,Unknown,697
2854,catalina pérez,daniel andrade,partner,neutral,Unknown,698
2855,benjamín moreno,catalina pérez,leader,positive,Unknown,698
2856,maite orsini,karina soza,contact,neutral,Unknown,699
2857,maite orsini,francisco leturia,discuss,neutral,Unknown,699
2858,jorge alessandri,maite orsini,accuse,negative,Unknown,699
2859,diego schalper,erika olivera,contact,negative,Unknown,700
2860,diego schalper,gabriel boric,participation,positive,Unknown,700
2861,francisco chahuan,diego schalper,concern,positive,Unknown,700
2862,francisco chahuan,gabriel boric,meeting,positive,Unknown,700
2863,gonzalo winter,francisco chahuán,troll,positive,Unknown,701
2864,gonzalo winter,gabriel boric,support,positive,Unknown,701
2865,francisco chahuán,gabriel boric,opposition,negative,Unknown,701
2866,jefe de la billetera fiscal,rené alinco,debate,neutral,Unknown,702
2867,jefe de la billetera fiscal,pamela jiles,debate,neutral,Unknown,702
2868,marcos ilabaca,daniel manouchehri,comment,neutral,Unknown,703
2869,gonzalo winter,presidente boric,analyzes,neutral,Unknown,704
2870,juan antonio coloma,presidente boric,analyzes,neutral,Unknown,704
2871,general carabineros,presidente boric,comments,neutral,Unknown,704
2872,angelique araya,presidente boric,comments,neutral,Unknown,704
2873,gaspar rivas,yovana ahumada,replaced,negative,Unknown,705
2874,gaspar rivas,carolina marzán,disagreement,negative,Unknown,705
2875,gaspar rivas,gaspar rivas,self,neutral,Unknown,705
2876,gael yeomans,miguel mellado,opposition,negative,Unknown,706
2877,miguel mellado,gael yeomans,defense,positive,Unknown,706
2878,sebastián piñera,gael yeomans,initiative,neutral,Unknown,706
2879,sebastián piñera,miguel mellado,initiative,neutral,Unknown,706
2880,gabriel boric,maria jose gatica,criticized,negative,Unknown,707
2881,gabriel boric,bernardo berger,criticized,negative,Unknown,707
2882,gabriel boric,ana maria bravo,supported,positive,Unknown,707
2883,pamela jiles,félix gonzález,collaborator,positive,Unknown,708
2884,andrés longton,rodrigo vidal,officiated,neutral,Unknown,710
2885,sofía cid,rodrigo vidal,officiated,neutral,Unknown,710
2886,rodrigo vidal,elisa loncon,authorized,neutral,Unknown,710
2887,juan manuel zolezzi,elisa loncon,authorized,neutral,Unknown,710
2888,andrés longton,elisa loncon,questioned,negative,Unknown,710
2889,sofía cid,elisa loncon,questioned,negative,Unknown,710
2890,juan manuel zolezzi,rodrigo vidal,predecessor,neutral,Unknown,710
2891,francisco chahuan,camila flores,concern,positive,Unknown,711
2892,felipe delpin,joanna pérez,competition,neutral,Unknown,712
2893,felipe delpin,diego calderón,competition,neutral,Unknown,712
2894,joanna pérez,felipe delpin,competition,neutral,Unknown,712
2895,joanna pérez,diego calderón,competition,neutral,Unknown,712
2896,diego calderón,felipe delpin,competition,neutral,Unknown,712
2897,diego calderón,joanna pérez,competition,neutral,Unknown,712
2898,emilia schneider,johannes kaiser,reaction,neutral,Unknown,713
2899,andrea balladares,emilia schneider,discussion,neutral,Unknown,713
2900,andrea balladares,felipe besnier,collaboration,positive,Unknown,713
2901,gaspar rivas,yovana ahumada,insult,negative,Unknown,714
2902,gaspar rivas,víctor pino,insult,negative,Unknown,714
2903,gaspar rivas,carola marzan,accuse,negative,Unknown,714
2904,rojo edwards,giorgio jackson,criticize,negative,Unknown,715
2905,iván moreira,giorgio jackson,criticize,negative,Unknown,715
2906,eric aedo,giorgio jackson,support,negative,Unknown,715
2907,joanna pérez,giorgio jackson,support,negative,Unknown,715
2908,gonzalo de la carrera,alexis sepulveda,aggression,negative,Unknown,716
2909,alexis sepulveda,gonzalo de la carrera,victim,negative,Unknown,716
2910,karol cariola,gonzalo winter,shared,positive,Unknown,717
2911,gabriel boric,camila vallejo,authority,neutral,Unknown,717
2912,karol cariola,gabriel boric,member,neutral,Unknown,717
2913,karol cariola,camila vallejo,member,neutral,Unknown,717
2914,lagos weber,karla rubilar,comparison,neutral,Unknown,717
2915,karol lucero,karol cariola,comment,negative,Unknown,717
2916,karol lucero,gonzalo winter,comment,negative,Unknown,717
2917,raul soto,patricio fernandez,criticizes,negative,Unknown,718
2918,gabriel boric,patricio fernandez,removes,negative,Unknown,718
2919,gabriel boric,raul soto,receives demand,neutral,Unknown,718
2920,raul soto,salvador allende,references,neutral,Unknown,718
2921,raul soto,jorge alessandri,criticizes,negative,Unknown,718
2922,jorge alessandri,raul soto,justifies,negative,Unknown,718
2923,manuel antonio garreton,raul soto,supports,positive,Unknown,718
2924,raul soto,vlado mirosevic,predecessor,neutral,Unknown,719
2925,daniel manouchehri,gabriel boric,defend,positive,Unknown,720
2926,gabriel boric,héctor llaitul,not_contact,neutral,Unknown,720
2927,héctor llaitul,gabriel boric,dislike,negative,Unknown,720
2928,daniela aranguiz,maite orsini,accusation,negative,Unknown,721
2929,maite orsini,jorge valdivia,report,neutral,Unknown,721
2930,patricio cooper,daniela aranguiz,request,neutral,Unknown,721
2931,maite orsini,karina soza,call,neutral,Unknown,721
2932,daniela aranguiz,patricio cooper,statement,negative,Unknown,721
2933,jaime naranjo,sebastián piñera,accusation,negative,Unknown,722
2934,cristián labbé,pamela jiles,provocation,negative,Unknown,722
2935,pamela jiles,cristián labbé,provocation,negative,Unknown,722
2936,cristián labbé,giorgio jackson,arrival,neutral,Unknown,722
2937,pamela jiles,giorgio jackson,arrival,neutral,Unknown,722
2938,gonzalo winter,iván moreira,criticizes,negative,Unknown,723
2939,gonzalo winter,gonzalo ramírez,argues,negative,Unknown,723
2940,jose antonio neme,gonzalo winter,responds,negative,Unknown,723
2941,jose antonio neme,karen doggenweiler,works_with,neutral,Unknown,723
2942,jose antonio neme,catalina pérez,discusses,neutral,Unknown,723
2943,karol cariola,federacion chilena de futbol,controversy,negative,Unknown,724
2944,federacion chilena de futbol,karol cariola,disagreement,negative,Unknown,724
2945,anfp,karol cariola,condemnation,negative,Unknown,724
2946,jorge guzman,leonardo soto,debate,neutral,Unknown,725
2947,leonardo soto,jorge guzman,critique,negative,Unknown,725
2948,emilia nuyado ancapichun,gabriel boric,support,positive,Unknown,726
2949,gonzalo de la carrera,alexis sepulveda,aggression,negative,Unknown,727
2950,andres longton,gonzalo de la carrera,condemnation,positive,Unknown,727
2951,andres longton,alexis sepulveda,support,positive,Unknown,727
2952,pamela jiles,presidente boric,defense,neutral,Unknown,728
2953,pamela jiles,karol cariola,conflict,negative,Unknown,728
2954,presidente boric,pamela jiles,criticism,negative,Unknown,728
2955,vlado mirosevic,juan antonio coloma,collaborates,positive,Unknown,729
2956,diego schalper,vlado mirosevic,criticizes,negative,Unknown,729
2957,diego schalper,juan antonio coloma,neutral,neutral,Unknown,729
2958,catalina del real,carolina marzán,censure,negative,Unknown,730
2959,carolina marzán,carolina marzán,role,neutral,Unknown,730
2960,daniel núñez,frank sauerbaum,collaborator,positive,Unknown,731
2961,daniel núñez,leonidas romero,collaborator,positive,Unknown,731
2962,daniel núñez,pablo prieto,collaborator,positive,Unknown,731
2963,frank sauerbaum,daniel núñez,collaborator,positive,Unknown,731
2964,frank sauerbaum,leonidas romero,collaborator,positive,Unknown,731
2965,frank sauerbaum,pablo prieto,collaborator,positive,Unknown,731
2966,leonidas romero,daniel núñez,collaborator,positive,Unknown,731
2967,leonidas romero,frank sauerbaum,collaborator,positive,Unknown,731
2968,leonidas romero,pablo prieto,collaborator,positive,Unknown,731
2969,pablo prieto,daniel núñez,collaborator,positive,Unknown,731
2970,pablo prieto,frank sauerbaum,collaborator,positive,Unknown,731
2971,pablo prieto,leonidas romero,collaborator,positive,Unknown,731
2972,juan antonio coloma,gabriel boric,valued,positive,Unknown,732
2973,juan antonio coloma,miguel littin,mentioned,neutral,Unknown,732
2974,gabriel boric,juan antonio coloma,present,positive,Unknown,732
2975,felipe donoso,presidente boric,appeal,positive,Unknown,733
2976,andrés longton,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2977,sofía cid,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2978,diego schalper,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2979,frank sauebaum,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2980,marcia mora,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2981,francisco undurraga,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2982,jorge alessandri,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2983,juan antonio coloma,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2984,guillermo ramírez,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2985,cristián labbé,marcela alejandra ríos tobar,accuse,negative,Unknown,734
2986,paulina núñez,catalina pérez,emplazamiento,negative,Unknown,735
2987,catalina pérez,paulina núñez,response,neutral,Unknown,735
2988,rodrigo herrera,chiara barchiesi,questioned,negative,Unknown,736
2989,chiara barchiesi,rodrigo herrera,celebrated,positive,Unknown,736
2990,rodrigo herrera,fernando solabarrieta,mentioned,neutral,Unknown,736
2991,raul soto,flor weisse,support,positive,Unknown,737
2992,sara concha,marco antonio ávila,accusation,negative,Unknown,738
2993,francesca muñoz,marco antonio ávila,accusation,negative,Unknown,738
2994,tomas hirsch,marco antonio ávila,review,neutral,Unknown,738
2995,hector ulloa,marco antonio ávila,review,neutral,Unknown,738
2996,miguel ánel becker,marco antonio ávila,review,neutral,Unknown,738
2997,juan santana,marco antonio ávila,review,neutral,Unknown,738
2998,gloria naveillán,marco antonio ávila,review,neutral,Unknown,738
2999,gael yeomans,sebastian pinera,accusation,negative,Unknown,739
3000,leonardo soto,sebastian pinera,accusation,negative,Unknown,739
3001,gabriel silber,sebastian pinera,accusation,negative,Unknown,739
3002,sebastian pinera,gael yeomans,defense,positive,Unknown,739
3003,sebastian pinera,leonardo soto,defense,positive,Unknown,739
3004,sebastian pinera,gabriel silber,defense,positive,Unknown,739
3005,miguelo,joaquin lavin,consuegro,positive,Unknown,740
3006,miguelo,tita ureta,interview,neutral,Unknown,740
3007,karol cariola,luis sánchez,confrontation,negative,Unknown,741
3008,luis sánchez,karol cariola,aggression,negative,Unknown,741
3009,frank sauerbaum,sara concha,comment,neutral,Unknown,742
3010,sara concha,frank sauerbaum,response,neutral,Unknown,742
3011,hector ulloa,carolina tello,support,positive,Unknown,743
3012,pablo milad,juan tagle,collaborate,positive,Unknown,744
3013,pablo milad,michael clark,collaborate,positive,Unknown,744
3014,juan tagle,michael clark,collaborate,positive,Unknown,744
3015,martín parra,jorge guzmán,victim,negative,Unknown,744
3016,alfredo stöhwing,pablo milad,invite,neutral,Unknown,744
3017,roberto arroyo,pablo milad,attend,positive,Unknown,744
3018,andrés celis,pablo milad,attend,positive,Unknown,744
3019,andrés giordano,pablo milad,attend,positive,Unknown,744
3020,jorge guzmán,pablo milad,attend,positive,Unknown,744
3021,daniel manouchehri,pablo milad,attend,positive,Unknown,744
3022,cristóbal martínez,pablo milad,attend,positive,Unknown,744
3023,josé meza,pablo milad,attend,positive,Unknown,744
3024,jaime mulet,pablo milad,attend,positive,Unknown,744
3025,marco antonio sulantay,pablo milad,attend,positive,Unknown,744
3026,cristián tapia,pablo milad,attend,positive,Unknown,744
3027,erika olivera,pablo milad,attend,positive,Unknown,744
3028,marisela santibáñez,pablo milad,attend,positive,Unknown,744
3029,avila,vallejo,defense,positive,Unknown,745
3030,sergio bobadilla,avila,accusation,negative,Unknown,745
3031,gustavo benavente,avila,accusation,negative,Unknown,745
3032,vallejo,sergio bobadilla,criticism,negative,Unknown,745
3033,vallejo,gustavo benavente,criticism,negative,Unknown,745
3034,irací hassler,karol cariola,supports,positive,Unknown,746
3035,irací hassler,alejandra placencia,supports,positive,Unknown,746
3036,irací hassler,irací hassler,reports,neutral,Unknown,746
3037,gustavo benavente,salvador allende,critic,negative,Unknown,747
3038,ricardo cifuentes,gustavo benavente,discipline,negative,Unknown,747
3039,gustavo benavente,ricardo cifuentes,respect,negative,Unknown,747
3040,johannes kaiser,gonzalo de la carrera,associate,neutral,Unknown,748
3041,gonzalo de la carrera,lucía dammert,mock,negative,Unknown,748
3042,gonzalo de la carrera,gabriel boric,opponent,negative,Unknown,748
3043,rojo edwards,johanees kaiser,distancing,negative,Unknown,749
3044,johanees kaiser,rojo edwards,controversy,negative,Unknown,749
3045,jose antonio kast,johanees kaiser,campaigning,positive,Unknown,749
3046,gabriel boric,juan antonio coloma,participation,positive,Unknown,750
3047,gabriel boric,vlado mirosevic,participation,positive,Unknown,750
3048,juan antonio coloma,vlado mirosevic,collaboration,positive,Unknown,750
3049,camila flores,pamela jiles,gift,positive,Unknown,751
3050,camila flores,diputada,support,positive,Unknown,751
3051,diputada,camila flores,recipient,neutral,Unknown,751
3052,jorge abbott,karina oliva,investigate,negative,Unknown,752
3053,karina oliva,claudio orrego,lose,negative,Unknown,752
3054,claudia mix,karina oliva,suspend,negative,Unknown,752
3055,camila rojas,karina oliva,suspend,negative,Unknown,752
3056,gabriel boric,karina oliva,withdraw,negative,Unknown,752
3057,eric aedo,maría luisa cordero,repudiation,negative,Unknown,753
3058,eric aedo,fabiola campillai,support,positive,Unknown,753
3059,maría luisa cordero,fabiola campillai,aggression,negative,Unknown,753
3060,daniela aranguiz,maite orsini,accusation,negative,Unknown,754
3061,gonzalo valenzuela,maria gracia omegna,relationship,neutral,Unknown,754
3062,gonzalo valenzuela,maite orsini,rumor,negative,Unknown,754
3063,maria gracia omegna,maite orsini,rumor,negative,Unknown,754
3064,julia vial,julia vial,personal_experience,neutral,Unknown,754
3065,vlado mirosevic,miguel ángel calisto,election,neutral,Unknown,755
3066,julieta kirkwood,ángel valencia,questioned,negative,Unknown,756
3067,julieta kirkwood,gabriel boric,criticized,negative,Unknown,756
3068,gabriel boric,ángel valencia,nominated,neutral,Unknown,756
3069,julieta kirkwood,maite orsini,member,positive,Unknown,756
3070,julieta kirkwood,karol cariola,member,positive,Unknown,756
3071,julieta kirkwood,lorena pizarro,member,positive,Unknown,756
3072,julieta kirkwood,ana maría gazmuri,member,positive,Unknown,756
3073,julieta kirkwood,mercedes bulnes,member,positive,Unknown,756
3074,leonardo soto,marcela ríos,proposed,positive,Unknown,757
3075,andrés longton,marcela ríos,advised,neutral,Unknown,757
3076,maite orsini,gonzalo valenzuela,relationship,positive,Unknown,758
3077,maite orsini,gonzalo valenzuela,compliment,positive,Unknown,758
3078,gabriel boric,camila flores,support,positive,Unknown,759
3079,camila flores,gabriel boric,appreciation,positive,Unknown,759
3080,pamela jiles,felix gonzalez,collaborates,positive,Unknown,760
3081,karol cariola,pamela jiles,accusation,negative,Unknown,761
3082,pamela jiles,karol cariola,conflict,negative,Unknown,761
3083,karol cariola,viviana delgado,blame,negative,Unknown,761
3084,viviana delgado,karol cariola,neutral,neutral,Unknown,761
3085,pamela jiles,félix gonzález,collaborates,positive,Unknown,762
3086,andrés allamand,yovana ahumada,accused,negative,Unknown,763
3087,andrés allamand,rubén darío oyarzo,accused,negative,Unknown,763
3088,andrés allamand,roberto arroyo,accused,negative,Unknown,763
3089,andrés allamand,víctor alejandro pino,accused,negative,Unknown,763
3090,andrés allamand,karen medina,accused,negative,Unknown,763
3091,andrés allamand,gaspar rivas,accused,negative,Unknown,763
3092,andrés allamand,pamela jiles,accused,negative,Unknown,763
3093,andrés allamand,francisco pulgar,accused,negative,Unknown,763
3094,andrés allamand,viviana delgado,accused,negative,Unknown,763
3095,andrés allamand,clara sagardia,accused,negative,Unknown,763
3096,andrés allamand,enrique lee,accused,negative,Unknown,763
3097,gloria naveillán,andrés allamand,withdrew,neutral,Unknown,763
3098,sebastián piñera,andrés allamand,former,neutral,Unknown,763
3099,cristián labbé,andrés allamand,reviewer,neutral,Unknown,763
3100,andrés celis,andrés allamand,reviewer,neutral,Unknown,763
3101,catalina pérez,andrés allamand,reviewer,neutral,Unknown,763
3102,jaime araya,andrés allamand,reviewer,neutral,Unknown,763
3103,jorge brito,andrés allamand,reviewer,neutral,Unknown,763
3104,ximena ossandon,begona yarza,interrogation,neutral,Unknown,764
3105,guillermo ramirez,mario marcel,support,positive,Unknown,765
3106,ricardo cifuentes,mario marcel,criticize,negative,Unknown,765
3107,ricardo cifuentes,guillermo ramirez,agree,positive,Unknown,765
3108,rene alinco,jorge brito,disagreement,negative,Unknown,766
3109,jorge brito,rene alinco,support,positive,Unknown,766
3110,renzo trisotti,daniel manouchehrid,request,positive,Unknown,767
3111,renzo trisotti,diario el longino,response,positive,Unknown,767
3112,héctor barría,felipe caamaño,collaboration,positive,Unknown,768
3113,rodrigo cerda,héctor barría,commentary,neutral,Unknown,768
3114,rodrigo cerda,felipe caamaño,commentary,neutral,Unknown,768
3115,gabriel boric,mario marcel,request,neutral,Unknown,769
3116,gabriel boric,gonzalo de la carrera,propose,positive,Unknown,769
3117,gabriel boric,harry jürgensen,propose,positive,Unknown,769
3118,gabriel boric,mauricio ojeda,propose,positive,Unknown,769
3119,gabriel boric,johannes kaiser,propose,positive,Unknown,769
3120,gabriel boric,chiara barchiese,propose,positive,Unknown,769
3121,gabriel boric,cristóbal urruticoechea,propose,positive,Unknown,769
3122,gabriel boric,agustín romero,propose,positive,Unknown,769
3123,mario marcel,gabriel boric,respond,neutral,Unknown,769
3124,erika olivera,jacinta,honor,positive,Unknown,770
