,persona 1,persona 2,label,sentiment,date,original_index
2542,gonzalo de la carrera,alexis sepúlveda,aggressed,negative,Unknown,650
2543,cristóbal urruticoechea,gonzalo de la carrera,expelled,negative,Unknown,650
2544,maite orsini,camila rojas,collaborates,positive,Unknown,651
2545,maite orsini,gael yeomanns,collaborates,positive,Unknown,651
2546,camila rojas,gael yeomanns,collaborates,positive,Unknown,651
2547,karol cariola,pamela jiles,criticizes,negative,Unknown,652
2548,karol cariola,johannes kaiser,criticizes,negative,Unknown,652
2549,pamela jiles,johannes kaiser,colleagues,neutral,Unknown,652
2550,johannes kaiser,renzo trisotti,nominates,positive,Unknown,652
2551,johannes kaiser,bernardo berger,nominates,positive,Unknown,652
2552,johannes kaiser,maite orsini,nominates,positive,Unknown,652
2553,johannes kaiser,carmen hertz,nominates,positive,Unknown,652
2554,johannes kaiser,nelson venegas,nominates,positive,Unknown,652
2555,johannes kaiser,héctor barría,nominates,positive,Unknown,652
2556,johannes kaiser,carlos bianchi,nominates,positive,Unknown,652
2557,jaime naranjo,gabriel boric,support,positive,Unknown,653
2558,jaime naranjo,sebastián piñera,opposition,negative,Unknown,653
2559,luz poblete,andrés allamand,criticizes,negative,Unknown,655
2560,pamela jiles,andrés allamand,signs,neutral,Unknown,655
2561,gaspar rivas,andrés allamand,signs,neutral,Unknown,655
2562,enrique lee,andrés allamand,signs,neutral,Unknown,655
2563,karol cariola,luis sánchez,confrontation,negative,Unknown,657
2564,maite orsini,gonzalo valenzuela,relationship,positive,Unknown,658
2565,gabriel boric,maite orsini,advisor,negative,Unknown,658
2566,gabriel boric,daniel fuenzalida,team,neutral,Unknown,658
2567,daniel fuenzalida,gabriel boric,report,neutral,Unknown,658
2568,gabriel boric,juan eduardo fuentes,present,positive,Unknown,659
2569,gabriel boric,juan antonio coloma,present,positive,Unknown,659
2570,gabriel boric,vlado mirosevic,present,positive,Unknown,659
2571,juan eduardo fuentes,gabriel boric,ceremony,positive,Unknown,659
2572,juan antonio coloma,gabriel boric,ceremony,positive,Unknown,659
2573,vlado mirosevic,gabriel boric,ceremony,positive,Unknown,659
2574,gael yeomans,sebastian pinera,accuse,negative,Unknown,660
2575,leonardo soto,sebastian pinera,accuse,negative,Unknown,660
2576,jorge galvez,sebastian pinera,defend,positive,Unknown,660
2577,antonia orellana,gonzalo de la carrera,criticizes,negative,Unknown,661
2578,antonia orellana,alexis sepulveda,supports,positive,Unknown,661
2579,antonia orellana,izkia siches,supports,positive,Unknown,661
2580,antonia orellana,marcela riquelme,supports,positive,Unknown,661
2581,gonzalo de la carrera,alexis sepulveda,attacks,negative,Unknown,661
2582,cristóbal urruticoechea,gonzalo de la carrera,expels,negative,Unknown,661
2583,karol cariola,sergio bobadilla,dispute,negative,Unknown,662
2584,sergio bobadilla,karol cariola,dispute,negative,Unknown,662
2585,carolina marzán,juan santana,supports,positive,Unknown,663
2586,helia molina,juan santana,supports,positive,Unknown,663
2587,maite orsini,juan santana,supports,positive,Unknown,663
2588,marisela santibáñez,juan santana,supports,positive,Unknown,663
2589,gael yeomans,juan santana,supports,positive,Unknown,663
2590,juan santana,tomás de rementería,proposes,positive,Unknown,663
2591,juan santana,andrés giordano,supports,positive,Unknown,663
2592,raul soto,gabriel boric,discussed,neutral,Unknown,664
2593,katherine martorell,gabriel boric,discussed,neutral,Unknown,664
2594,raul soto,marcela ríos,mentioned,neutral,Unknown,664
2595,raul soto,matías meza-lopehandia,mentioned,neutral,Unknown,664
2596,katherine martorell,camila vallejo,mentioned,neutral,Unknown,664
2597,camila vallejo,gabriel boric,defended,positive,Unknown,664
2598,candelaria acevedo,gabriel boric,oppose,negative,Unknown,665
2599,pamela jiles,gabriel boric,oppose,negative,Unknown,665
2600,lorena pizarro,gabriel boric,oppose,negative,Unknown,665
2601,carlos bianchi,gabriel boric,abstain,neutral,Unknown,665
2602,sebastián piñera,gabriel boric,former,neutral,Unknown,665
2603,yovana ahumada,andrés allamand,accusation,negative,Unknown,666
2604,roberto arroyo,andrés allamand,accusation,negative,Unknown,666
2605,karen medina,andrés allamand,accusation,negative,Unknown,666
2606,rubén oyarzo,andrés allamand,accusation,negative,Unknown,666
2607,víctor pino,andrés allamand,accusation,negative,Unknown,666
2608,francisco pulgar,andrés allamand,accusation,negative,Unknown,666
2609,gaspar rivas,andrés allamand,accusation,negative,Unknown,666
2610,eric aedo,giorgio jackson,accuses,negative,Unknown,667
2611,andrés jouannet,catalina pérez,criticizes,negative,Unknown,668
2612,andrés jouannet,bárbara briceño,discusses,neutral,Unknown,668
2613,gabriel boric,mauricio ojeda,met,neutral,Unknown,669
2614,gabriel boric,gloria naveillan,met,neutral,Unknown,669
2615,gabriel boric,miguel mellado,met,neutral,Unknown,669
2616,gabriel boric,ericka nanco,met,neutral,Unknown,669
2617,gabriel boric,henry leal,met,neutral,Unknown,669
2618,henry leal,gabriel boric,supports,positive,Unknown,669
2619,claudio narea,pamela jiles,criticizes,negative,Unknown,670
2620,claudio narea,pablo maltés,criticizes,negative,Unknown,670
2621,claudio narea,pamela jiles,criticizes,negative,Unknown,670
2622,cristian araya,daniel manouchehri,comment,neutral,Unknown,671
2623,javier soto,daniela serrano,attacked,negative,Unknown,672
2624,javier soto,marcela riquelme,attacked,negative,Unknown,672
2625,javier soto,marisela santibáñez,commented,negative,Unknown,672
2626,consuelo veloso,javier soto,confronted,negative,Unknown,672
2627,daniel andrade,catalina pérez,ex-partner,neutral,Unknown,674
2628,marisela santibáñez,clara sagardia,partner,positive,Unknown,675
2629,marisela santibáñez,jorge durán,non-participant,neutral,Unknown,675
2630,clara sagardia,jorge durán,non-participant,neutral,Unknown,675
2631,marisela santibáñez,clara sagardia,protection,positive,Unknown,675
2632,karol cariola,luis sánchez,member,neutral,Unknown,676
2633,karol cariola,andrés longton,member,neutral,Unknown,676
2634,karol cariola,diego schalper,member,neutral,Unknown,676
2635,karol cariola,jorge alessandri,member,neutral,Unknown,676
2636,karol cariola,gustavo benavente,member,neutral,Unknown,676
2637,karol cariola,miguel ángel calisto,member,neutral,Unknown,676
2638,karol cariola,catalina pérez,member,neutral,Unknown,676
2639,karol cariola,marcos ilabaca,member,neutral,Unknown,676
2640,karol cariola,raúl leiva,member,neutral,Unknown,676
2641,karol cariola,leonardo soto,member,neutral,Unknown,676
2642,karol cariola,gonzalo winter,member,neutral,Unknown,676
2643,karol cariola,pamela jiles,member,neutral,Unknown,676
2644,guillermo ramírez,paulina vodanovic,colleague,neutral,Unknown,677
2645,guillermo ramírez,gael yeomans,colleague,neutral,Unknown,677
2646,guillermo ramírez,diego schalper,colleague,neutral,Unknown,677
2647,paulina vodanovic,gael yeomans,colleague,neutral,Unknown,677
2648,paulina vodanovic,diego schalper,colleague,neutral,Unknown,677
2649,gael yeomans,diego schalper,colleague,neutral,Unknown,677
2650,giorgio jackson,mario carrera guerrero,discuss,neutral,Unknown,677
2651,francisco undurraga,jorge guzmán,collaborator,neutral,Unknown,678
2652,francisco undurraga,diego schalper,critic,negative,Unknown,678
2653,francisco undurraga,marco antonio ávila,opponent,negative,Unknown,678
2654,jorge guzmán,francisco undurraga,collaborator,neutral,Unknown,678
2655,diego schalper,francisco undurraga,critic,negative,Unknown,678
2656,jorge durán,pamela jiles,collaborate,neutral,Unknown,679
2657,maría luisa cordero,carmen hertz,accusation,negative,Unknown,680
2658,maría luisa cordero,lorena pizarro,accusation,negative,Unknown,680
2659,maría luisa cordero,candelaria acevedo,accusation,negative,Unknown,680
2660,carmen hertz,maría luisa cordero,response,negative,Unknown,680
2661,lorena pizarro,maría luisa cordero,response,negative,Unknown,680
2662,candelaria acevedo,maría luisa cordero,response,negative,Unknown,680
2663,giorgio jackson,jaime naranjo,gift,positive,Unknown,681
2664,giorgio jackson,jaime naranjo,photo,positive,Unknown,681
2665,gabriel boric,giorgio jackson,contact,neutral,Unknown,681
2666,sebastián piñera,jaime naranjo,accusation,negative,Unknown,681
2667,chiara barchiesi,lorena pizarro,conflict,negative,Unknown,682
2668,lorena pizarro,chiara barchiesi,retaliation,negative,Unknown,682
2669,cristián labbé,chiara barchiesi,mediation,neutral,Unknown,682
2670,cristián labbé,lorena pizarro,mediation,neutral,Unknown,682
2671,camila flores,pamela jiles,paired,neutral,Unknown,683
2672,camila flores,percy marín,mother_of,positive,Unknown,683
2673,juan antonio coloma,cristina bravo,aggression,negative,Unknown,684
2674,claudia mix,juan antonio coloma,criticism,negative,Unknown,684
2675,felipe camaño,eric aedo,confusion,neutral,Unknown,685
2676,mario marcel,eric aedo,call,neutral,Unknown,685
2677,johannes kaiser,juan irarrázaval,request,neutral,Unknown,686
2678,jaime naranajo,sebastián piñera,accusation,negative,Unknown,686
2679,álvaro elizalde,raúl soto,invited,positive,Unknown,687
2680,álvaro elizalde,ana lya uriarte,invited,positive,Unknown,687
2681,raúl soto,ana lya uriarte,invited,positive,Unknown,687
2682,paulina vodanovic,álvaro elizalde,member,positive,Unknown,687
2683,marcos ilabaca,paulina vodanovic,member,positive,Unknown,687
2684,jose miguel insulza,paulina vodanovic,member,positive,Unknown,687
2685,cristian tapia,raúl soto,member,positive,Unknown,687
2686,jaime quintana,cristian tapia,member,positive,Unknown,687
2687,guillermo teillier,boris barrera,member,positive,Unknown,687
2688,juan ignacio latorre,catalina pérez,member,positive,Unknown,687
2689,gonzalo winter,gael yeomans,member,positive,Unknown,687
2690,diego ibáñez,gonzalo winter,member,positive,Unknown,687
2691,marcos velarde,emilia schneider,member,positive,Unknown,687
2692,patricio morales,vlado mirosevic,member,positive,Unknown,687
2693,andrés longton,raúl leiva,discussed,neutral,Unknown,688
2694,karol cariola,rené alinco,voted,positive,Unknown,688
2695,andrés longton,karol cariola,mentioned,neutral,Unknown,688
2696,andrés longton,jose miguel bernucci,consulted,neutral,Unknown,688
2697,raúl leiva,jose miguel bernucci,consulted,neutral,Unknown,688
2698,maite orsini,gonzalo de la carrera,confrontation,negative,Unknown,689
2699,gonzalo de la carrera,maite orsini,request,neutral,Unknown,689
2700,daniella cicardini,daniel manouchehri,collaborator,positive,Unknown,690
2701,daniel manouchehri,daniella cicardini,collaborator,positive,Unknown,690
2702,nelson venegas,gonzalo de la carrera,denounce,negative,Unknown,691
2703,marisela santibáñez,gonzalo de la carrera,report,negative,Unknown,691
2704,nelson venegas,marisela santibáñez,inform,neutral,Unknown,691
2705,francisco undurraga,gonzalo de la carrera,reaction,negative,Unknown,692
2706,gonzalo de la carrera,francisco undurraga,disrespect,negative,Unknown,692
2707,maria luisa cordero,maite orsini,accusation,negative,Unknown,693
2708,vlado mirosevic,karol cariola,partner,positive,Unknown,694
2709,vlado mirosevic,michelle bachelet,admiration,positive,Unknown,694
2710,tomás de rementería,juan antonio coloma,criticizes,negative,Unknown,695
2711,tomás de rementería,pamela jiles,criticizes,negative,Unknown,695
2712,jose antonio kast,johannes kaiser,rejects,negative,Unknown,696
2713,jose antonio kast,emilia schneider,supports,positive,Unknown,696
2714,johannes kaiser,emilia schneider,offends,negative,Unknown,696
2715,paulina vodanovic,álvaro elizalde,propose,positive,Unknown,697
2716,camilo escalona,paulina vodanovic,vote,positive,Unknown,697
2717,daniella cicardini,paulina vodanovic,vote,positive,Unknown,697
2718,alfonso de urresti,paulina vodanovic,vote,positive,Unknown,697
2719,arturo barrios,paulina vodanovic,vote,positive,Unknown,697
2720,eduardo bermúdez,paulina vodanovic,vote,positive,Unknown,697
2721,fanny pollarolo,paulina vodanovic,vote,positive,Unknown,697
2722,isadora venegas,paulina vodanovic,vote,positive,Unknown,697
2723,leonardo soto,paulina vodanovic,vote,positive,Unknown,697
2724,catalina pérez,daniel andrade,partner,neutral,Unknown,698
2725,benjamín moreno,catalina pérez,leader,positive,Unknown,698
2726,maite orsini,karina soza,contact,neutral,Unknown,699
2727,francisco leturia,maite orsini,discuss,neutral,Unknown,699
2728,jorge alessandri,maite orsini,accuse,negative,Unknown,699
2729,diego schalper,erika olivera,contact,negative,Unknown,700
2730,diego schalper,francisco chahuán,participation,neutral,Unknown,700
2731,francisco chahuán,gabriel boric,meeting,positive,Unknown,700
2732,gonzalo winter,francisco chahuán,troll,positive,Unknown,701
2733,gonzalo winter,gabriel boric,part of,positive,Unknown,701
2734,francisco chahuán,gabriel boric,opposition,negative,Unknown,701
2735,rené alinco,pamela jiles,collaborates,positive,Unknown,702
2736,marcos ilabaca,daniel manouchehri,comment,neutral,Unknown,703
2737,gonzalo winter,juan antonio coloma,discussed,neutral,Unknown,704
2738,angelique araya,gonzalo winter,reported,neutral,Unknown,704
2739,gaspar rivas,yovana ahumada,replaced,negative,Unknown,705
2740,gaspar rivas,carolina marzán,disagreement,negative,Unknown,705
2741,yovana ahumada,carolina marzán,leader,neutral,Unknown,705
2742,gael yeomans,sebastián piñera,concern,negative,Unknown,706
2743,miguel mellado,gael yeomans,dispute,negative,Unknown,706
2744,miguel mellado,sebastián piñera,support,positive,Unknown,706
2745,gabriel boric,maria jose gatica,criticized,negative,Unknown,707
2746,gabriel boric,bernardo berger,criticized,negative,Unknown,707
2747,gabriel boric,ana maria bravo,supported,positive,Unknown,707
2748,pamela jiles,félix gonzález,support,positive,Unknown,708
2749,andrés longton,rodrigo vidal,officiated,neutral,Unknown,710
2750,sofía cid,rodrigo vidal,officiated,neutral,Unknown,710
2751,andrés longton,elisa loncon,questioned,negative,Unknown,710
2752,sofía cid,elisa loncon,questioned,negative,Unknown,710
2753,juan manuel zolezzi,elisa loncon,authorized,positive,Unknown,710
2754,francisco chahuán,camila flores,inform,positive,Unknown,711
2755,felipe delpin,joanna pérez,rival,neutral,Unknown,712
2756,felipe delpin,diego calderón,rival,neutral,Unknown,712
2757,joanna pérez,felipe delpin,rival,neutral,Unknown,712
2758,joanna pérez,diego calderón,rival,neutral,Unknown,712
2759,diego calderón,felipe delpin,rival,neutral,Unknown,712
2760,diego calderón,joanna pérez,rival,neutral,Unknown,712
2761,johannes kaiser,emilia schneider,discussed,neutral,Unknown,713
2762,andrea balladares,johannes kaiser,informed,neutral,Unknown,713
2763,felipe besnier,emilia schneider,advised,positive,Unknown,713
2764,gaspar rivas,yovana ahumada,insult,negative,Unknown,714
2765,gaspar rivas,víctor pino,insult,negative,Unknown,714
2766,gaspar rivas,carola marzan,accuse,negative,Unknown,714
2767,rojo edwards,giorgio jackson,criticizes,negative,Unknown,715
2768,iván moreira,giorgio jackson,criticizes,negative,Unknown,715
2769,eric aedo,giorgio jackson,demands,negative,Unknown,715
2770,joanna pérez,giorgio jackson,demands,negative,Unknown,715
2771,gonzalo de la carrera,alexis sepúlveda,aggression,negative,Unknown,716
2772,karol cariola,gonzalo winter,danced,positive,Unknown,717
2773,gabriel boric,camila vallejo,presented,neutral,Unknown,717
2774,karol cariola,gabriel boric,member,neutral,Unknown,717
2775,gonzalo winter,gabriel boric,member,neutral,Unknown,717
2776,karol cariola,camila vallejo,member,neutral,Unknown,717
2777,gonzalo winter,camila vallejo,member,neutral,Unknown,717
2778,raul soto,patricio fernández,criticizes,negative,Unknown,718
2779,raul soto,gabriel boric,exhorts,neutral,Unknown,718
2780,raul soto,manuel antonio garretón,mentions,neutral,Unknown,718
2781,raul soto,jorge alessandri,criticizes,negative,Unknown,718
2782,jorge alessandri,raul soto,justifies,negative,Unknown,718
2783,raul soto,vlado mirosevic,predecessor,neutral,Unknown,719
2784,daniel manouchehri,gabriel boric,defend,positive,Unknown,720
2785,gabriel boric,héctor llaitul,not_contact,neutral,Unknown,720
2786,héctor llaitul,gabriel boric,dislike,negative,Unknown,720
2787,daniela aránguiz,maite orsini,accusation,negative,Unknown,721
2788,maite orsini,jorge valdivia,call,negative,Unknown,721
2789,maite orsini,patricio cooper,influence,negative,Unknown,721
2790,maite orsini,karina soza,communication,neutral,Unknown,721
2791,jaime naranjo,sebastián piñera,accusation,neutral,Unknown,722
2792,cristián labbé,pamela jiles,provocation,negative,Unknown,722
2793,cristián labbé,giorgio jackson,reaction,negative,Unknown,722
2794,pamela jiles,giorgio jackson,reaction,negative,Unknown,722
2795,gonzalo winter,gonzalo ramírez,criticizes,negative,Unknown,723
2796,gonzalo winter,jose antonio neme,responds,neutral,Unknown,723
2797,jose antonio neme,gonzalo winter,replies,neutral,Unknown,723
2798,jose antonio neme,karen doggenweiler,works_with,positive,Unknown,723
2799,jose antonio neme,catalina pérez,mentions,neutral,Unknown,723
2800,karol cariola,federacion chilena de futbol,disagreement,negative,Unknown,724
2801,jorge guzmán,leonardo soto,debate,neutral,Unknown,725
2802,emilia nuyado,gabriel boric,support,positive,Unknown,726
2803,gonzalo de la carrera,alexis sepúlveda,attacked,negative,Unknown,727
2804,andrés longton,gonzalo de la carrera,reported,positive,Unknown,727
2805,pamela jiles,karol cariola,increpó,negative,Unknown,728
2806,pamela jiles,gabriel boric,replicó,neutral,Unknown,728
2807,karol cariola,pamela jiles,criticó,negative,Unknown,728
2808,vlado mirosevic,juan antonio coloma,collaborates,positive,Unknown,729
2809,diego schalper,vlado mirosevic,criticizes,negative,Unknown,729
2810,catalina del real,carolina marzán,censure,negative,Unknown,730
2811,carolina marzán,carolina marzán,role,neutral,Unknown,730
2812,daniel núñez,frank sauerbaum,collaborator,positive,Unknown,731
2813,daniel núñez,leonidas romero,collaborator,positive,Unknown,731
2814,daniel núñez,pablo prieto,collaborator,positive,Unknown,731
2815,frank sauerbaum,daniel núñez,collaborator,positive,Unknown,731
2816,frank sauerbaum,leonidas romero,collaborator,positive,Unknown,731
2817,frank sauerbaum,pablo prieto,collaborator,positive,Unknown,731
2818,leonidas romero,daniel núñez,collaborator,positive,Unknown,731
2819,leonidas romero,frank sauerbaum,collaborator,positive,Unknown,731
2820,leonidas romero,pablo prieto,collaborator,positive,Unknown,731
2821,pablo prieto,daniel núñez,collaborator,positive,Unknown,731
2822,pablo prieto,frank sauerbaum,collaborator,positive,Unknown,731
2823,pablo prieto,leonidas romero,collaborator,positive,Unknown,731
2824,juan antonio coloma,gabriel boric,valued,positive,Unknown,732
2825,juan antonio coloma,miguel littin,called for,positive,Unknown,732
2826,juan antonio coloma,juan antonio coloma,expressed,positive,Unknown,732
2827,felipe donoso,gabriel boric,appeal,positive,Unknown,733
2828,andrés longton,cristián labbé,supports,positive,Unknown,734
2829,andrés longton,sofía cid,supports,positive,Unknown,734
2830,andrés longton,diego schalper,supports,positive,Unknown,734
2831,andrés longton,frank sauerbaum,supports,positive,Unknown,734
2832,andrés longton,marcia mora,supports,positive,Unknown,734
2833,andrés longton,francisco undurraga,supports,positive,Unknown,734
2834,andrés longton,jorge alessandri,supports,positive,Unknown,734
2835,andrés longton,juan antonio coloma,supports,positive,Unknown,734
2836,andrés longton,guillermo ramírez,supports,positive,Unknown,734
2837,sofía cid,cristián labbé,supports,positive,Unknown,734
2838,sofía cid,diego schalper,supports,positive,Unknown,734
2839,sofía cid,frank sauerbaum,supports,positive,Unknown,734
2840,sofía cid,marcia mora,supports,positive,Unknown,734
2841,sofía cid,francisco undurraga,supports,positive,Unknown,734
2842,sofía cid,jorge alessandri,supports,positive,Unknown,734
2843,sofía cid,juan antonio coloma,supports,positive,Unknown,734
2844,sofía cid,guillermo ramírez,supports,positive,Unknown,734
2845,diego schalper,cristián labbé,supports,positive,Unknown,734
2846,diego schalper,frank sauerbaum,supports,positive,Unknown,734
2847,diego schalper,marcia mora,supports,positive,Unknown,734
2848,diego schalper,francisco undurraga,supports,positive,Unknown,734
2849,diego schalper,jorge alessandri,supports,positive,Unknown,734
2850,diego schalper,juan antonio coloma,supports,positive,Unknown,734
2851,diego schalper,guillermo ramírez,supports,positive,Unknown,734
2852,frank sauerbaum,cristián labbé,supports,positive,Unknown,734
2853,frank sauerbaum,marcia mora,supports,positive,Unknown,734
2854,frank sauerbaum,francisco undurraga,supports,positive,Unknown,734
2855,frank sauerbaum,jorge alessandri,supports,positive,Unknown,734
2856,frank sauerbaum,juan antonio coloma,supports,positive,Unknown,734
2857,frank sauerbaum,guillermo ramírez,supports,positive,Unknown,734
2858,marcia mora,cristián labbé,supports,positive,Unknown,734
2859,marcia mora,francisco undurraga,supports,positive,Unknown,734
2860,marcia mora,jorge alessandri,supports,positive,Unknown,734
2861,marcia mora,juan antonio coloma,supports,positive,Unknown,734
2862,marcia mora,guillermo ramírez,supports,positive,Unknown,734
2863,francisco undurraga,cristián labbé,supports,positive,Unknown,734
2864,francisco undurraga,jorge alessandri,supports,positive,Unknown,734
2865,francisco undurraga,juan antonio coloma,supports,positive,Unknown,734
2866,francisco undurraga,guillermo ramírez,supports,positive,Unknown,734
2867,jorge alessandri,cristián labbé,supports,positive,Unknown,734
2868,jorge alessandri,juan antonio coloma,supports,positive,Unknown,734
2869,jorge alessandri,guillermo ramírez,supports,positive,Unknown,734
2870,juan antonio coloma,cristián labbé,supports,positive,Unknown,734
2871,juan antonio coloma,guillermo ramírez,supports,positive,Unknown,734
2872,guillermo ramírez,cristián labbé,supports,positive,Unknown,734
2873,paulina núñez,catalina pérez,emplazar,negative,Unknown,735
2874,catalina pérez,paulina núñez,respond,neutral,Unknown,735
2875,chiara barchiesi,rodrigo herrera,questioned,negative,Unknown,736
2876,rodrigo herrera,chiara barchiesi,criticized,negative,Unknown,736
2877,raul soto,flor weisse,discussed,positive,Unknown,737
2878,sara concha,marco antonio ávila,accusation,negative,Unknown,738
2879,francesca muñoz,marco antonio ávila,accusation,negative,Unknown,738
2880,tomás hirsch,miguel ánel becker,member,neutral,Unknown,738
2881,héctor ulloa,miguel ánel becker,member,neutral,Unknown,738
2882,juan santana,miguel ánel becker,member,neutral,Unknown,738
2883,gloria naveillán,miguel ánel becker,member,neutral,Unknown,738
2884,tomás hirsch,gloria naveillán,member,neutral,Unknown,738
2885,héctor ulloa,gloria naveillán,member,neutral,Unknown,738
2886,juan santana,gloria naveillán,member,neutral,Unknown,738
2887,gael yeomans,sebastián piñera,accuse,negative,Unknown,739
2888,leonardo soto,sebastián piñera,accuse,negative,Unknown,739
2889,gabriel silber,sebastián piñera,accuse,negative,Unknown,739
2890,miguelo,joaquín lavín,consuegro,positive,Unknown,740
2891,karol cariola,luis sánchez,confrontation,negative,Unknown,741
2892,frank sauerbaum,sara concha,comment,neutral,Unknown,742
2893,héctor ulloa,carolina tello,support,positive,Unknown,743
2894,roberto arroyo,andrés celis,attended,neutral,Unknown,744
2895,roberto arroyo,andrés giordano,attended,neutral,Unknown,744
2896,roberto arroyo,jorge guzmán,attended,neutral,Unknown,744
2897,roberto arroyo,daniel manouchehri,attended,neutral,Unknown,744
2898,roberto arroyo,cristóbal martínez,attended,neutral,Unknown,744
2899,roberto arroyo,jose meza,attended,neutral,Unknown,744
2900,roberto arroyo,jaime mulet,attended,neutral,Unknown,744
2901,roberto arroyo,marco antonio sulantay,attended,neutral,Unknown,744
2902,roberto arroyo,cristián tapia,attended,neutral,Unknown,744
2903,roberto arroyo,erika olivera,attended,neutral,Unknown,744
2904,roberto arroyo,marisela santibáñez,attended,neutral,Unknown,744
2905,sergio bobadilla,avila,accusation,negative,Unknown,745
2906,gustavo benavente,avila,accusation,negative,Unknown,745
2907,vallejo,sergio bobadilla,response,negative,Unknown,745
2908,vallejo,gustavo benavente,response,negative,Unknown,745
2909,irací hassler,karol cariola,supports,positive,Unknown,746
2910,irací hassler,alejandra placencia,supports,positive,Unknown,746
2911,gustavo benavente,ricardo cifuentes,criticized,negative,Unknown,747
2912,ricardo cifuentes,gustavo benavente,restricted,negative,Unknown,747
2913,johannes kaiser,gonzalo de la carrera,associate,neutral,Unknown,748
2914,gonzalo de la carrera,lucía dammert,mock,negative,Unknown,748
2915,gonzalo de la carrera,gabriel boric,opponent,negative,Unknown,748
2916,rojo edwards,johanes kaiser,distancing,negative,Unknown,749
2917,jose antonio kast,johanes kaiser,campaigning,positive,Unknown,749
2918,gabriel boric,juan antonio coloma,participation,positive,Unknown,750
2919,gabriel boric,vlado mirosevic,participation,positive,Unknown,750
2920,camila flores,pamela jiles,gift,positive,Unknown,751
2921,camila flores,camila flores,support,positive,Unknown,751
2922,jorge abbott,karina oliva,investigation,negative,Unknown,752
2923,karina oliva,claudio orrego,defeated,negative,Unknown,752
2924,claudia mix,karina oliva,suspended,negative,Unknown,752
2925,camila rojas,karina oliva,suspended,negative,Unknown,752
2926,gabriel boric,karina oliva,withdrew_support,negative,Unknown,752
2927,eric aedo,maria luisa cordero,repudiation,negative,Unknown,753
2928,eric aedo,fabiola campillai,empathy,positive,Unknown,753
2929,maria luisa cordero,fabiola campillai,aggression,negative,Unknown,753
2930,daniela aránguiz,maite orsini,accuse,negative,Unknown,754
2931,gonzalo valenzuela,maría gracia omegna,relationship,neutral,Unknown,754
2932,gonzalo valenzuela,maite orsini,rumor,negative,Unknown,754
2933,jorge saffirio,joanna pérez,resignation,negative,Unknown,755
2934,miguel ángel calisto,vlado mirosevic,resignation,negative,Unknown,755
2935,ximena rincón,alberto undurraga,resignation,negative,Unknown,755
2936,matías walker,alberto undurraga,resignation,negative,Unknown,755
2937,alberto undurraga,ricardo cifuentes,member,positive,Unknown,755
2938,alberto undurraga,héctor barría,member,positive,Unknown,755
2939,alberto undurraga,eric aedo,member,positive,Unknown,755
2940,alberto undurraga,felipe camaño,member,positive,Unknown,755
2941,iván flores,yasna provoste,member,positive,Unknown,755
2942,francisco huenchumilla,yasna provoste,member,positive,Unknown,755
2943,maite orsini,ángel valencia,question,negative,Unknown,756
2944,karol cariola,ángel valencia,question,negative,Unknown,756
2945,lorena pizarro,ángel valencia,question,negative,Unknown,756
2946,ana maría gazmuri,ángel valencia,question,negative,Unknown,756
2947,mercedes bulnes,ángel valencia,question,negative,Unknown,756
2948,julieta kirkwood,gabriel boric,criticize,negative,Unknown,756
2949,leonardo soto,marcela ríos,proposed,positive,Unknown,757
2950,marcela ríos,andrés longton,informed,neutral,Unknown,757
2951,andrés longton,leonardo soto,commented,neutral,Unknown,757
2952,maite orsini,gonzalo valenzuela,relationship,positive,Unknown,758
2953,maite orsini,gonzalo valenzuela,praise,positive,Unknown,758
2954,gabriel boric,camila flores,support,positive,Unknown,759
2955,pamela jiles,félix gonzález,collaborates,positive,Unknown,760
2956,karol cariola,pamela jiles,accusation,negative,Unknown,761
2957,pamela jiles,karol cariola,criticism,negative,Unknown,761
2958,karol cariola,viviana delgado,blame,negative,Unknown,761
2959,pamela jiles,félix gonzález,collaboration,positive,Unknown,762
2960,cristian labbé,andrés allamand,accusation,negative,Unknown,763
2961,andrés celis,andrés allamand,accusation,negative,Unknown,763
2962,catalina pérez,andrés allamand,accusation,negative,Unknown,763
2963,jaime araya,andrés allamand,accusation,negative,Unknown,763
2964,jorge brito,andrés allamand,accusation,negative,Unknown,763
2965,yovana ahumada,andrés allamand,signer,neutral,Unknown,763
2966,rubén darío oyarzo,andrés allamand,signer,neutral,Unknown,763
2967,roberto arroyo,andrés allamand,signer,neutral,Unknown,763
2968,víctor alejandro pino,andrés allamand,signer,neutral,Unknown,763
2969,karen medina,andrés allamand,signer,neutral,Unknown,763
2970,gaspar rivas,andrés allamand,signer,neutral,Unknown,763
2971,pamela jiles,andrés allamand,signer,neutral,Unknown,763
2972,francisco pulgar,andrés allamand,signer,neutral,Unknown,763
2973,viviana delgado,andrés allamand,signer,neutral,Unknown,763
2974,clara sagardia,andrés allamand,signer,neutral,Unknown,763
2975,enrique lee,andrés allamand,signer,neutral,Unknown,763
2976,gloria naveillan,andrés allamand,withdrawal,negative,Unknown,763
2977,sebastián piñera,andrés allamand,government,neutral,Unknown,763
2978,guillermo ramírez,mario marcel,supports,positive,Unknown,765
2979,ricardo cifuentes,mario marcel,questions,negative,Unknown,765
2980,rené alinco,jorge brito,disagreement,negative,Unknown,766
2981,renzo trisotti,daniel manouchehri,request,positive,Unknown,767
2982,héctor barría,felipe camaño,collaborator,positive,Unknown,768
